"","loc_id","name","type","str_no","street","postal_code","ward","phone","building.type","bldgname","Infant","Toddler","Preschooler","Kindergarten","Gradelevel","Total","subsidy","gc_geoid","longitude","latitude","run_date","district"
"375",3942,"Nyad - Scarborough Village (15 Luella Street)","Non-Profit","15","luella st","M1J 3P2",38,"416-261-4815","Public Elementary School","Scarborough Village Public School",0,0,16,26,30,72,"Yes",13515947,-79.22207498,43.74412797,"15-Jun-17","Scarborough"
"376",3952,"Millvalley Child Care Centre","Commercial","411","mill rd","M9C 1Y9",3,"416-621-7553x10","Public Elementary School","Mill Valley",0,0,32,20,45,97,"Yes",7471919,-79.58697487,43.64419796,"15-Jun-17","Etobicoke York"
"377",3957,"Swansea Kids Place","Non-Profit","207","windermere ave","M6S 3J9",13,"416-763-1908","Public Elementary School","Swansea Public School",0,0,0,50,90,140,"Yes",7635396,-79.4770883,43.64346596,"15-Jun-17","Etobicoke York"
"378",3959,"Sunflower House","Non-Profit","162","dunn ave","M6K 2R6",14,"416-530-0884","House","",10,10,24,0,0,44,"Yes",8168622,-79.4334034,43.63697589,"15-Jun-17","Toronto East York"
"379",3963,"Le Petit Chaperon Rouge Etobicoke","Non-Profit","755","royal york rd","M8Y 2T3",5,"416-236-4557","Catholic Elementary School(French)","Ecole Sainte Marguerite D'Youville",0,10,20,0,60,90,"Yes",10142951,-79.50609133,43.63596628,"15-Jun-17","Etobicoke York"
"380",3967,"Lady Bug Day Care Centre","Commercial","400","burnhamthorpe rd","M9B 2A8",5,"416-626-1251","Place of Worship","St. James United Church",0,0,48,0,0,48,"No",991023,-79.55627753,43.64669912,"15-Jun-17","Etobicoke York"
"381",3970,"Grace Church On-The-Hill Child Care Centre","Non-Profit","300","lonsdale rd","M4V 1X4",22,"416-932-3502","Place of Worship","Grace Church On-The-Hill",20,42,30,0,0,92,"Yes",7273403,-79.40973233,43.68951554,"15-Jun-17","Toronto East York"
"382",3972,"Network Child Care Services - Ossington Avenue North","Non-Profit","756","ossington ave","M6G 3T9",19,"416-530-7766","Other","Italian Congress Building",0,15,24,0,0,39,"Yes",8417700,-79.42622132,43.66263264,"15-Jun-17","Toronto East York"
"383",3992,"Our Lady Of Sorrows School Age Ymca","Non-Profit","32","montgomery rd","M8X 1Z4",5,"416-763-5233","Catholic Elementary School","Our Lady Of Sorrows Catholic School",0,0,0,26,90,116,"Yes",1019749,-79.51832832,43.6480231,"15-Jun-17","Etobicoke York"
"384",4012,"Kateri Kids Child Care Centre","Non-Profit","70","margaret ave","M2J 4C5",33,"416-496-2965","Catholic Elementary School","Blessed Kateri Tekakwitha Separate School",0,0,16,0,30,46,"Yes",540372,-79.33805482,43.78582832,"15-Jun-17","North York"
"385",4028,"Waterfront Montessori Childrens Centre","Non-Profit","18","wyandot ave","M5J 2M9",28,"416-203-1017","Community/Recreation Centre","Algonquin Island Residents Association",0,0,24,0,0,24,"Yes",8237599,-79.36117339,43.6266017,"15-Jun-17","Toronto East York"
"386",4044,"Mary Ward Child Care Centre","Non-Profit","3200","kennedy rd","M1V 3S8",39,"416-297-9660","Catholic High School","Mary Ward Separate School",10,15,24,0,0,49,"Yes",9467845,-79.30394329,43.81576204,"15-Jun-17","Scarborough"
"387",4049,"Rouge Valley Jr Ymca","Non-Profit","30","durnford rd","M1B 4X3",44,"416-282-7253","Public Elementary School","Rouge Valley Public School",0,10,16,30,45,101,"Yes",9602601,-79.15129056,43.79939488,"15-Jun-17","Scarborough"
"388",4074,"St. Bede Child Care Centre","Non-Profit","521","sewells rd","M1B 5H3",42,"416-724-7132","Catholic Elementary School","St. Bede's Separate School",0,0,32,0,30,62,"Yes",11272303,-79.20655089,43.81798752,"15-Jun-17","Scarborough"
"389",4110,"Whitney Child Centre","Non-Profit","119","rosedale heights dr","M4T 1C7",27,"416-481-0211","Public Elementary School","Whitney Public School",0,15,48,26,30,119,"Yes",861261,-79.3784005,43.68716893,"15-Jun-17","Toronto East York"
"390",4115,"Churchill Chums School Age Child Care Centre","Non-Profit","188","churchill ave","M2N 1Z5",23,"416-221-5923","Public Elementary School","Churchill Public School",10,20,32,52,75,189,"Yes",499519,-79.42703943,43.7707622,"15-Jun-17","North York"
"391",4144,"Heath And Ferndale Child Care Program","Non-Profit","23","ferndale ave","M4T 2B4",22,"416-961-9678","Public Elementary School","Deer Park Public School",0,15,24,39,60,138,"Yes",4070042,-79.39155962,43.68966054,"15-Jun-17","Toronto East York"
"392",4176,"Denlow Community Child Care Centre","Non-Profit","50","denlow blvd","M3B 1P7",25,"416-443-9394","Public Elementary School","Denlow Public School",0,0,20,0,25,45,"Yes",507023,-79.36423096,43.74584809,"15-Jun-17","North York"
"393",4184,"Dundas Kindergarten Enrichment Program","Non-Profit","935","dundas st e","M4M 1R4",30,"416-469-8417","Public Elementary School","Dundas Public School/First Nations Public School",0,0,0,39,0,39,"Yes",7576813,-79.34868956,43.66208633,"15-Jun-17","Toronto East York"
"394",4186,"York Humber Child Care","Non-Profit","100","emmett ave","M6M 2E6",11,"416-241-5534","Public High School","York Humber High School",10,15,16,0,0,41,"Yes",9344875,-79.50523027,43.688012,"15-Jun-17","Etobicoke York"
"395",4218,"Dunlace Children's Centre","Non-Profit","20","dunlace dr","M2L 2S1",25,"416-445-7976","Public Elementary School","Dunlace Public School",0,0,24,20,52,96,"Yes",9963196,-79.37035732,43.76245943,"15-Jun-17","North York"
"396",4240,"French Connection","Non-Profit","40","erskine ave","M4P 1Y2",25,"416-485-1678","Public Elementary School","John Fisher Public School",0,0,16,26,83,125,"Yes",11541855,-79.39747262,43.71193685,"15-Jun-17","North York"
"397",4258,"Port Royal Jr Ymca","Non-Profit","410","port royal trail","M1V 4R1",41,"416-298-8911","Public Elementary School","Port Royal Public School",0,0,32,39,60,131,"Yes",6266944,-79.28980646,43.8249778,"15-Jun-17","Scarborough"
"398",4263,"Lambton Park Child Care Centre","Non-Profit","50","bernice cres","M6N 1W9",11,"416-762-5177","Public Elementary School","Lambton Park Community School",0,0,16,20,0,36,"Yes",52404,-79.49831076,43.66758456,"15-Jun-17","Etobicoke York"
"399",4276,"St. Stephen's Harbourfront Child Care (650 Queen's Quay West)","Non-Profit","650","queens quay w","M5V 3N2",20,"416-925-2103x1765","High Rise Apartment","",16,20,0,0,0,36,"Yes",857290,-79.39884237,43.63571043,"15-Jun-17","Toronto East York"
"400",4307,"Das Day Care/Operator: Brant Steet Day Care (Licence # 15021)","Non-Profit","85","lower jarvis st","M5E 1R8",28,"416-368-9735","Public Elementary School","Downtown Alternative Primary School",0,0,0,20,45,65,"Yes",8351468,-79.37041888,43.64774472,"15-Jun-17","Toronto East York"
"401",4310,"Trinity Bellwoods Community Children's Group/Care (Crawford Street)","Non-Profit","155","crawford st","M6J 2V5",19,"416-537-9021","City owned Community/Recreation Centre","Trinity Community Recreation Centre",0,0,0,0,35,35,"Yes",9468176,-79.41537391,43.64643528,"15-Jun-17","Toronto East York"
"402",4319,"Brian Petits Amis","Non-Profit","95","brian dr","M2J 3Y6",33,"416-491-1231","Public Elementary School","Brian Public School",0,15,24,40,0,79,"Yes",11467213,-79.33180984,43.78172813,"15-Jun-17","North York"
"403",4323,"Owen Community Learning Centre","Non-Profit","111","owen blvd","M2P 1G6",25,"416-730-8948","Public Elementary School","Owen Public School",0,0,40,52,60,152,"Yes",548301,-79.39251944,43.74906478,"15-Jun-17","North York"
"404",4372,"Briarcrest Child Care","Non-Profit","60","wellesworth dr","M9C 4R3",3,"416-620-9914","Public Elementary School","Briarcrest Junior Public School",0,10,24,26,45,105,"Yes",8344927,-79.58007529,43.66646577,"15-Jun-17","Etobicoke York"
"405",4436,"St. Cyril's Before & After School Programme","Non-Profit","18","kempford blvd","M2N 2B9",23,"416-222-0151","Catholic Elementary School","St. Cyril's Separate School",0,0,0,26,55,81,"Yes",532995,-79.41670444,43.77706087,"15-Jun-17","North York"
"406",4543,"Network Group Satellite","Non-Profit","720","ossington ave","M6G 3T7",19,"416-536-2331","Place of Worship","Ossington Avenue Baptist Church",0,15,24,0,0,39,"Yes",9487026,-79.42574622,43.66186588,"15-Jun-17","Toronto East York"
"407",4545,"Northlea Community Child Care","Non-Profit","305","rumsey rd","M4G 1R4",26,"416-424-2890","Public Elementary School","Northlea Public School",0,15,24,60,116,215,"Yes",33244,-79.37017668,43.71463222,"15-Jun-17","North York"
"408",4547,"N.Y.A.D. Corvette","Non-Profit","30","corvette ave","M1K 3G2",35,"416-266-4990","Public Elementary School","Corvette Public School",10,10,16,40,0,76,"Yes",323066,-79.26216292,43.72649371,"15-Jun-17","Scarborough"
"409",4549,"N.Y.A.D. Progress","Non-Profit","939","progress ave","M1G 3T8",38,"416-431-3204","Public High School","Centennial College Progress Campus",3,10,24,0,0,37,"Yes",13503977,-79.23147804,43.78436307,"15-Jun-17","Scarborough"
"410",4565,"Life-Bridge Child Care","Non-Profit","330","university ave","M5G 1R8",20,"416-552-6323","Office Building","Canada Life Building",10,15,32,0,0,57,"Yes",877904,-79.38757725,43.65169661,"15-Jun-17","Toronto East York"
"411",4571,"The Squirrel's Nest Child Care Centre","Non-Profit","1305","ellesmere rd","M1P 2Y2",37,"416-438-6383","Purpose Built","",10,25,32,26,30,123,"Yes",6786836,-79.26415504,43.76903852,"15-Jun-17","Scarborough"
"412",4590,"Garderie Chez Tante Laure","Non-Profit","339","alton towers cir","M1V 4L3",41,"416-284-7185","Public Elementary School (French)","Ecole Elementaire Laure-Riese",0,10,24,26,30,90,"Yes",30022744,-79.27742207,43.82246261,"15-Jun-17","Scarborough"
"413",4637,"Jewish Russian Community Centre Preschool & Day Care","Non-Profit","5950","bathurst st","M2R 1Y9",10,"416-736-0781","High Rise Apartment","",0,15,24,24,0,63,"Yes",9313350,-79.44609237,43.78331677,"15-Jun-17","North York"
"414",4680,"Riverdale Child Care (Woodgreen)","Non-Profit","1094","gerrard st e","M4M 2A1",30,"416-645-6000x1158","Public High School","Riverdale Collegiate Institue",10,15,24,0,0,49,"Yes",11585699,-79.33486304,43.67005628,"15-Jun-17","Toronto East York"
"415",4708,"North York Little Prints Daycare","Non-Profit","20","york mills rd","M2P 2C2",25,"416-229-0572","Other","",20,30,40,0,0,90,"Yes",11533940,-79.40468572,43.74450914,"15-Jun-17","North York"
"416",4714,"Malvern Early Learning & Child Care Centre","City-Operated","1321","neilson rd","M1B 3C2",42,"416-392-3766","Purpose Built","",10,20,32,20,0,82,"Yes",12834077,-79.21940399,43.80795938,"15-Jun-17","Scarborough"
"417",4745,"Downtown Montessori At Simcoe Place","Non-Profit","200","front st w","M5V 3K2",20,"416-340-8757","Other","Simcoe Place",12,15,32,0,0,59,"Yes",10598283,-79.38553682,43.64491032,"15-Jun-17","Toronto East York"
"418",4750,"First Stage - North Albion","Non-Profit","2580","kipling ave","M9V 3B2",1,"416-394-4688","Public High School","North Albion Collegiate Institute",10,15,16,0,0,41,"Yes",3497653,-79.58514608,43.74715016,"15-Jun-17","Etobicoke York"
"419",4839,"Macaulay - Humberwood","Non-Profit","850","humberwood blvd","M9W 7A6",2,"416-394-4766","Catholic Elementary School","Humberwood Downs / Holy Child Catholic School",0,15,40,78,60,193,"Yes",12551948,-79.61918188,43.72888586,"15-Jun-17","Etobicoke York"
"420",4847,"Centennial College Early Childhood Education Centre(550 Mortimer)","Non-Profit","550","mortimer ave","M4J 5C2",29,"416-289-5104","Purpose Built","Centennial College Of Applied Arts & Technology",10,15,32,0,0,57,"Yes",29702,-79.32731356,43.69065439,"15-Jun-17","Toronto East York"
"421",4849,"Macaulay Child Development Centre - Keelesdale","Non-Profit","200","bicknell ave","M6M 4G9",12,"416-394-4222x550","Public Elementary School","Keelesdale Junior Public School",0,0,16,26,40,82,"Yes",52633,-79.47694958,43.68696569,"15-Jun-17","Etobicoke York"
"422",4887,"Learning Jungle - Buttonwood Campus","Commercial","100","allanhurst dr","M9A 4K4",4,"416-241-3800","Public School (Closed)","Buttonwood Hill",20,30,48,0,0,98,"Yes",7792249,-79.5194768,43.68015621,"15-Jun-17","Etobicoke York"
"423",4936,"Sheppard Business Park Child Care Centre","Commercial","1220","sheppard ave e","M2K 2S5",24,"416-499-1499","Other","",0,30,48,0,0,78,"Yes",561900,-79.36796814,43.77433603,"15-Jun-17","North York"
"424",4937,"Elkhorn Junior Y - (Ymca)","Non-Profit","10","elkhorn dr","M2K 1J3",24,"416-229-6324","Public Elementary School","Elkhorn Public School",0,0,16,52,70,138,"Yes",4504013,-79.38006568,43.771224,"15-Jun-17","North York"
"425",4948,"Guildwood Childcare Centre Satellite (Evans Corp 85 Livingstone)","Commercial","85","livingston rd","M1E 1K7",43,"416-269-0885","Place of Worship","Church Of The Holy Trinity (Guildwood)",0,0,0,0,15,15,"Yes",11342932,-79.19837776,43.74697634,"15-Jun-17","Scarborough"
"426",4965,"Maurice Cody Child Care","Non-Profit","364","belsize dr","M4S 1N2",22,"416-484-4881","Public Elementary School","Maurice Cody Public School",0,0,0,78,144,222,"Yes",13971288,-79.37745143,43.70482825,"15-Jun-17","Toronto East York"
"427",4970,"St. Lawrence Infant Toddler Centre (4 Market Street)","Non-Profit","4","market st","M5E 1M6",28,"416-363-5989","High Rise Apartment","",20,20,0,0,0,40,"Yes",14113279,-79.37172693,43.64771638,"15-Jun-17","Toronto East York"
"428",5070,"Muppets Infant & Toddler Centre 312","Commercial","312","main st","M4C 4X7",31,"416-690-8668","House","",10,15,38,0,0,63,"Yes",8232326,-79.30229262,43.68860913,"15-Jun-17","Toronto East York"
"429",5111,"St. Stephen's Waterfront Child Care Centre (635 Queen's Quay West)","Non-Profit","635","queens quay w","M5V 3G3",20,"416-925-2103x1756","Public Elementary School","Waterfront Public School",0,0,24,26,15,65,"Yes",20056424,-79.39719083,43.63575739,"15-Jun-17","Toronto East York"
"430",5166,"Learning Jungle School - Briarcrest Manor","Commercial","1982","islington ave","M9P 3N5",4,"416-244-8691","HUMSRV","",6,10,29,0,0,45,"Yes",1009107,-79.54626085,43.69530707,"15-Jun-17","Etobicoke York"
"431",5300,"Orde Day Care Satellite (St. Patrick Street)","Non-Profit","132","st patrick st","M5T 1V1",20,"416-591-0040","Public High School","Contact Alternative School",10,15,24,0,0,49,"Yes",7796144,-79.39039714,43.65377431,"15-Jun-17","Toronto East York"
"432",5406,"Tic Toc Day Care Centre Inc","Commercial","1117","birchmount rd","M1K 1S6",37,"416-755-1789","House","",10,10,32,0,0,52,"Yes",308491,-79.2805772,43.73803602,"15-Jun-17","Scarborough"
"433",5468,"Growing Tykes Learning Centre 910","Non-Profit","910","markham rd","M1H 2Y2",38,"416-438-4088","Purpose Built","Growing Tykes Learning Centre",30,40,64,0,15,149,"Yes",8745651,-79.22946342,43.76900728,"15-Jun-17","Scarborough"
"434",5543,"Millwood Jr Ymca","Non-Profit","222","mill rd","M9C 1Y2",3,"416-622-6331","Public Elementary School","Millwood Public School",0,0,16,26,60,102,"Yes",1018827,-79.57711952,43.63336228,"15-Jun-17","Etobicoke York"
"435",5699,"Ancaster Satellite Early Learning & Child Care Centre","City-Operated","44","ancaster rd","M3K 1S6",9,"416-392-5064","Public Elementary School","Ancaster Public School",0,0,0,0,28,28,"Yes",482522,-79.4669959,43.73287476,"15-Jun-17","North York"
"436",5700,"Jesse Ketchum Satellite Early Learning & Child Care Centre","City-Operated","61","davenport rd","M5R 1H4",27,"416-392-5061","Public Elementary School","Jesse Ketchum Public School",0,0,0,40,0,40,"Yes",7979412,-79.39214247,43.67299121,"15-Jun-17","Toronto East York"
"437",5702,"Gilder Satellite Early Learning & Child Care Centre","City-Operated","47","gilder dr","M1K 4P7",37,"416-392-5696","Low Rise Apartment","",0,0,0,0,15,15,"Yes",9086393,-79.25531488,43.73635476,"15-Jun-17","Scarborough"
"438",5788,"Annex Early Learning Centre","Non-Profit","161","madison ave","M5R 2S6",20,"416-924-0545","House","",10,15,16,0,15,56,"Yes",836346,-79.40492202,43.67330732,"15-Jun-17","Toronto East York"
"439",5792,"Courtleigh Place Child Care Centre","Commercial","135","fenelon dr","M3A 3K7",34,"416-446-2875","High Rise Apartment","",10,25,24,0,0,59,"Yes",20015349,-79.33794868,43.76283883,"15-Jun-17","North York"
"440",5808,"Scarborough Day Nursery School","Commercial","51","eastwood ave","M1N 3G9",36,"416-698-5833","House","",0,0,14,28,30,72,"Yes",330339,-79.26754155,43.69198426,"15-Jun-17","Scarborough"
"441",5828,"Muppets Children's Centre 314","Commercial","314","main st","M4C 4X7",31,"416-690-8668","House","",10,10,32,0,0,52,"Yes",8232327,-79.30233825,43.68867574,"15-Jun-17","Toronto East York"
"442",5834,"Rockford Child Care","Non-Profit","60","rockford rd","M2R 3A7",10,"416-663-6286","Public Elementary School","Rockford Public School",0,15,24,52,65,156,"Yes",9212874,-79.4523043,43.78623395,"15-Jun-17","North York"
"443",5847,"Studio 1,2,3 Early Learning Centre","Non-Profit","401","richmond st w","M5V 3A8",20,"416-343-0093","Other","401 Richmond",4,10,16,0,0,30,"Yes",7930615,-79.39474843,43.64775543,"15-Jun-17","Toronto East York"
"444",5861,"Harmony Childcare Centre","Non-Profit","124","northcliffe blvd","M6E 3K4",17,"416-656-8902","Catholic Elementary School","St. Clair Catholic School",0,0,32,26,61,119,"Yes",68935,-79.44155484,43.67942005,"15-Jun-17","Etobicoke York"
"445",5863,"Institute Of Child Study After School Daycare","Non-Profit","45","walmer rd","M5R 2X2",20,"416-934-4512","Other","University Of Toronto",0,0,24,0,36,60,"No",2377004,-79.40587874,43.66962166,"15-Jun-17","Toronto East York"
"446",5871,"St. Alphonsus","Non-Profit","540","st clair ave w","M6C 1A4",21,"416-651-2664","Place of Worship","St. Alphonsus Catholic Church",0,10,32,0,15,57,"No",9187243,-79.42028843,43.68309281,"15-Jun-17","Toronto East York"
"447",5873,"Hippo Nursery School","Non-Profit","729","st clair ave w","M6C 1B2",21,"416-651-6718","Place of Worship","St. Matthews United Church",0,10,32,0,0,42,"No",12510434,-79.4274778,43.6811414,"15-Jun-17","Toronto East York"
"448",5878,"Bennington Heights Child Care Centre","Commercial","76","bennington heights dr","M4G 1B1",26,"416-423-6522","Public Elementary School","Bennington Heights Public School",0,10,24,0,30,64,"Yes",2945619,-79.36955587,43.69389105,"15-Jun-17","North York"
"449",5882,"Immaculata","Non-Profit","57","sylvan ave","M6H 1G4",18,"416-534-5773","Purpose Built","",0,20,16,0,15,51,"Yes",876217,-79.43241783,43.65429218,"15-Jun-17","Toronto East York"
